pathway feature_ids
"A tetrasaccharide linker sequence is required for GAG synthesis" GPC1
"A tetrasaccharide linker sequence is required for GAG synthesis" GPC3
"A tetrasaccharide linker sequence is required for GAG synthesis" GPC5
"A tetrasaccharide linker sequence is required for GAG synthesis" HSPG2
"A tetrasaccharide linker sequence is required for GAG synthesis" CSPG4
"A tetrasaccharide linker sequence is required for GAG synthesis" XYLT1
"A tetrasaccharide linker sequence is required for GAG synthesis" GPC2
"A tetrasaccharide linker sequence is required for GAG synthesis" BCAN
"A tetrasaccharide linker sequence is required for GAG synthesis" B3GALT6
"A tetrasaccharide linker sequence is required for GAG synthesis" XYLT2
"A tetrasaccharide linker sequence is required for GAG synthesis" B3GAT2
"A tetrasaccharide linker sequence is required for GAG synthesis" B3GAT1
"A tetrasaccharide linker sequence is required for GAG synthesis" B4GALT7
"A tetrasaccharide linker sequence is required for GAG synthesis" GPC6
"ABC transporters in lipid homeostasis" CHEBI:15377
"ABC transporters in lipid homeostasis" CHEBI:15904
"ABC transporters in lipid homeostasis" CHEBI:16113
"ABC transporters in lipid homeostasis" CHEBI:17636
"ABC transporters in lipid homeostasis" CHEBI:18059
"ABC transporters in lipid homeostasis" CHEBI:26125
"ABC transporters in lipid homeostasis" CHEBI:30616
"ABC transporters in lipid homeostasis" CHEBI:43474
"ABC transporters in lipid homeostasis" CHEBI:456216
"ABC transporters in lipid homeostasis" CHEBI:57643
"ABC transporters in lipid homeostasis" CHEBI:64716
"ABC transporters in lipid homeostasis" APOA1
"ABC transporters in lipid homeostasis" ABCD3
"ABC transporters in lipid homeostasis" ABCD1
"ABC transporters in lipid homeostasis" PEX19
"ABC transporters in lipid homeostasis" ABCG1
"ABC transporters in lipid homeostasis" PEX3
"ABC transporters in lipid homeostasis" ABCA12
"ABC transporters in lipid homeostasis" ABCA9
"ABC transporters in lipid homeostasis" ABCA7
"ABC transporters in lipid homeostasis" ABCA6
"ABC transporters in lipid homeostasis" ABCA10
"ABC transporters in lipid homeostasis" ABCA5
"ABC transporters in lipid homeostasis" ABCA3
"ABC transporters in lipid homeostasis" ABCA2
"ABC transporters in lipid homeostasis" ABCG4
"ABC transporters in lipid homeostasis" ABCG8
"ABC transporters in lipid homeostasis" ABCG5
"ABC transporters in lipid homeostasis" ABCD2
"ABC-family proteins mediated transport" CHEBI:15377
"ABC-family proteins mediated transport" CHEBI:15841
"ABC-family proteins mediated transport" CHEBI:17544
"ABC-family proteins mediated transport" CHEBI:17898
"ABC-family proteins mediated transport" CHEBI:17996
"ABC-family proteins mediated transport" CHEBI:25696
"ABC-family proteins mediated transport" CHEBI:29103
"ABC-family proteins mediated transport" CHEBI:30616
"ABC-family proteins mediated transport" CHEBI:41879
"ABC-family proteins mediated transport" CHEBI:43474
"ABC-family proteins mediated transport" CHEBI:456216
"ABC-family proteins mediated transport" CHEBI:57643
"ABC-family proteins mediated transport" PSMB11
"ABC-family proteins mediated transport" PSMD11
"ABC-family proteins mediated transport" PSMD12
"ABC-family proteins mediated transport" PSMD9
"ABC-family proteins mediated transport" PSMD14
"ABC-family proteins mediated transport" PSMA7
"ABC-family proteins mediated transport" ABCC3
"ABC-family proteins mediated transport" ABCC4
"ABC-family proteins mediated transport" ABCC5
"ABC-family proteins mediated transport" PSMD3
"ABC-family proteins mediated transport" ABCC9
"ABC-family proteins mediated transport" ERLIN1
"ABC-family proteins mediated transport" PSMD10
"ABC-family proteins mediated transport" ERLIN2
"ABC-family proteins mediated transport" ABCA8
"ABC-family proteins mediated transport" ABCC6
"ABC-family proteins mediated transport" EIF2S1
"ABC-family proteins mediated transport" ABCB1
"ABC-family proteins mediated transport" UBB
"ABC-family proteins mediated transport" UBC
"ABC-family proteins mediated transport" CFTR
"ABC-family proteins mediated transport" PSMC3
"ABC-family proteins mediated transport" EIF2S2
"ABC-family proteins mediated transport" PSMB1
"ABC-family proteins mediated transport" ABCB4
"ABC-family proteins mediated transport" PSMA1
"ABC-family proteins mediated transport" PSMA2
"ABC-family proteins mediated transport" PSMA3
"ABC-family proteins mediated transport" PSMA4
"ABC-family proteins mediated transport" PSMB8
"ABC-family proteins mediated transport" PSMB9
"ABC-family proteins mediated transport" PSMA5
"ABC-family proteins mediated transport" PSMB4
"ABC-family proteins mediated transport" PSMB6
"ABC-family proteins mediated transport" PSMB5
"ABC-family proteins mediated transport" ABCC1
"ABC-family proteins mediated transport" PSMC2
"ABC-family proteins mediated transport" PSMB10
"ABC-family proteins mediated transport" EIF2S3
"ABC-family proteins mediated transport" PSMC4
"ABC-family proteins mediated transport" PSMD8
"ABC-family proteins mediated transport" PSMB3
"ABC-family proteins mediated transport" PSMB2
"ABC-family proteins mediated transport" PSMD7
"ABC-family proteins mediated transport" PSMD4
"ABC-family proteins mediated transport" VCP
"ABC-family proteins mediated transport" SEM1
"ABC-family proteins mediated transport" PSMA6
"ABC-family proteins mediated transport" PSME3
"ABC-family proteins mediated transport" PSMC1
"ABC-family proteins mediated transport" PSMC5
"ABC-family proteins mediated transport" PSMC6
"ABC-family proteins mediated transport" RPS27A
"ABC-family proteins mediated transport" UBA52
"ABC-family proteins mediated transport" ABCA4
"ABC-family proteins mediated transport" PSME1
"ABC-family proteins mediated transport" PSMD2
"ABC-family proteins mediated transport" OS9
"ABC-family proteins mediated transport" KCNJ11
"ABC-family proteins mediated transport" PSME4
"ABC-family proteins mediated transport" PSMD6
"ABC-family proteins mediated transport" PSMD5
"ABC-family proteins mediated transport" ABCB5
"ABC-family proteins mediated transport" ABCC10
"ABC-family proteins mediated transport" ABCF1
"ABC-family proteins mediated transport" PSMA8
"ABC-family proteins mediated transport" PSMF1
"ABC-family proteins mediated transport" ABCC2
"ABC-family proteins mediated transport" ERLEC1
"ABC-family proteins mediated transport" RNF185
"ABC-family proteins mediated transport" ABCC11
"ABC-family proteins mediated transport" DERL3
"ABC-family proteins mediated transport" PSMB7
"ABC-family proteins mediated transport" PSMD1
"ABC-family proteins mediated transport" RNF5
"ABC-family proteins mediated transport" DERL1
"ABC-family proteins mediated transport" DERL2
"ABC-family proteins mediated transport" ABCB9
"ABC-family proteins mediated transport" SEL1L
"ABC-family proteins mediated transport" PSME2
"ABC-family proteins mediated transport" PSMD13
"ABO blood group biosynthesis" CHEBI:139350
"ABO blood group biosynthesis" CHEBI:139351
"ABO blood group biosynthesis" CHEBI:139352
"ABO blood group biosynthesis" CHEBI:139353
"ABO blood group biosynthesis" CHEBI:140162
"ABO blood group biosynthesis" CHEBI:140180
"ABO blood group biosynthesis" CHEBI:140186
"ABO blood group biosynthesis" CHEBI:140187
"ABO blood group biosynthesis" CHEBI:17009
"ABO blood group biosynthesis" CHEBI:29035
"ABO blood group biosynthesis" CHEBI:57847
"ABO blood group biosynthesis" CHEBI:58189
"ABO blood group biosynthesis" CHEBI:58223
"ABO blood group biosynthesis" CHEBI:66914
"ABO blood group biosynthesis" ABO
"ABO blood group biosynthesis" FUT1
"ABO blood group biosynthesis" FUT2
"ADORA2B mediated anti-inflammatory cytokines production" CHEBI:16335
"ADORA2B mediated anti-inflammatory cytokines production" CHEBI:18420
"ADORA2B mediated anti-inflammatory cytokines production" CHEBI:18420
"ADORA2B mediated anti-inflammatory cytokines production" CHEBI:30616
"ADORA2B mediated anti-inflammatory cytokines production" CHEBI:33019
"ADORA2B mediated anti-inflammatory cytokines production" CHEBI:37565
"ADORA2B mediated anti-inflammatory cytokines production" CHEBI:37565
"ADORA2B mediated anti-inflammatory cytokines production" CHEBI:456216
"ADORA2B mediated anti-inflammatory cytokines production" CHEBI:58165
"ADORA2B mediated anti-inflammatory cytokines production" CHEBI:58165
"ADORA2B mediated anti-inflammatory cytokines production" CHEBI:58189
"ADORA2B mediated anti-inflammatory cytokines production" GNAT3
"ADORA2B mediated anti-inflammatory cytokines production" GNGT2
"ADORA2B mediated anti-inflammatory cytokines production" GNB5
"ADORA2B mediated anti-inflammatory cytokines production" ADCY6
"ADORA2B mediated anti-inflammatory cytokines production" ADCY6
"ADORA2B mediated anti-inflammatory cytokines production" GNG7
"ADORA2B mediated anti-inflammatory cytokines production" ADCY3
"ADORA2B mediated anti-inflammatory cytokines production" ADCY3
"ADORA2B mediated anti-inflammatory cytokines production" ADCY9
"ADORA2B mediated anti-inflammatory cytokines production" ADCY9
"ADORA2B mediated anti-inflammatory cytokines production" ADCY5
"ADORA2B mediated anti-inflammatory cytokines production" ADCY5
"ADORA2B mediated anti-inflammatory cytokines production" GNAI2
"ADORA2B mediated anti-inflammatory cytokines production" IL6
"ADORA2B mediated anti-inflammatory cytokines production" GNAI3
"ADORA2B mediated anti-inflammatory cytokines production" PRKAR1A
"ADORA2B mediated anti-inflammatory cytokines production" PRKAR2A
"ADORA2B mediated anti-inflammatory cytokines production" CREB1
"ADORA2B mediated anti-inflammatory cytokines production" CREB1
"ADORA2B mediated anti-inflammatory cytokines production" GNB3
"ADORA2B mediated anti-inflammatory cytokines production" PRKACA
"ADORA2B mediated anti-inflammatory cytokines production" PRKACA
"ADORA2B mediated anti-inflammatory cytokines production" GNAZ
"ADORA2B mediated anti-inflammatory cytokines production" PRKACG
"ADORA2B mediated anti-inflammatory cytokines production" PRKACG
"ADORA2B mediated anti-inflammatory cytokines production" PRKACB
"ADORA2B mediated anti-inflammatory cytokines production" PRKACB
"ADORA2B mediated anti-inflammatory cytokines production" ADORA2B
"ADORA2B mediated anti-inflammatory cytokines production" PRKAR1B
"ADORA2B mediated anti-inflammatory cytokines production" PRKAR2B
"ADORA2B mediated anti-inflammatory cytokines production" ADCY8
"ADORA2B mediated anti-inflammatory cytokines production" ADCY8
"ADORA2B mediated anti-inflammatory cytokines production" GNG4
"ADORA2B mediated anti-inflammatory cytokines production" GNG10
"ADORA2B mediated anti-inflammatory cytokines production" PRKX
"ADORA2B mediated anti-inflammatory cytokines production" ADCY7
"ADORA2B mediated anti-inflammatory cytokines production" ADCY7
"ADORA2B mediated anti-inflammatory cytokines production" GNG2
"ADORA2B mediated anti-inflammatory cytokines production" GNG11
"ADORA2B mediated anti-inflammatory cytokines production" GNB1
"ADORA2B mediated anti-inflammatory cytokines production" GNB2
"ADORA2B mediated anti-inflammatory cytokines production" GNAS
"ADORA2B mediated anti-inflammatory cytokines production" GNAS
"ADORA2B mediated anti-inflammatory cytokines production" GNAI1
"ADORA2B mediated anti-inflammatory cytokines production" GNGT1
"ADORA2B mediated anti-inflammatory cytokines production" GNG3
"ADORA2B mediated anti-inflammatory cytokines production" GNG5
"ADORA2B mediated anti-inflammatory cytokines production" ADCY2
"ADORA2B mediated anti-inflammatory cytokines production" ADCY2
"ADORA2B mediated anti-inflammatory cytokines production" ADCY1
"ADORA2B mediated anti-inflammatory cytokines production" ADCY1
"ADORA2B mediated anti-inflammatory cytokines production" GNAS
"ADORA2B mediated anti-inflammatory cytokines production" GNAS
"ADORA2B mediated anti-inflammatory cytokines production" ADCY4
"ADORA2B mediated anti-inflammatory cytokines production" ADCY4
"ADORA2B mediated anti-inflammatory cytokines production" GNB4
"ADORA2B mediated anti-inflammatory cytokines production" GNG13
"ADORA2B mediated anti-inflammatory cytokines production" GNG12
"ADORA2B mediated anti-inflammatory cytokines production" GNG8
"ADP signalling through P2Y purinoceptor 1" CHEBI:17552
"ADP signalling through P2Y purinoceptor 1" CHEBI:30616
"ADP signalling through P2Y purinoceptor 1" CHEBI:37565
"ADP signalling through P2Y purinoceptor 1" CHEBI:37565
"ADP signalling through P2Y purinoceptor 1" CHEBI:456216
"ADP signalling through P2Y purinoceptor 1" CHEBI:456216
"ADP signalling through P2Y purinoceptor 1" CHEBI:58189
"ADP signalling through P2Y purinoceptor 1" GNGT2
"ADP signalling through P2Y purinoceptor 1" GNGT2
"ADP signalling through P2Y purinoceptor 1" GNB5
"ADP signalling through P2Y purinoceptor 1" GNB5
"ADP signalling through P2Y purinoceptor 1" GNG7
"ADP signalling through P2Y purinoceptor 1" GNG7
"ADP signalling through P2Y purinoceptor 1" GNA14
"ADP signalling through P2Y purinoceptor 1" GNA14
"ADP signalling through P2Y purinoceptor 1" GNB3
"ADP signalling through P2Y purinoceptor 1" GNB3
"ADP signalling through P2Y purinoceptor 1" GNA11
"ADP signalling through P2Y purinoceptor 1" GNA11
"ADP signalling through P2Y purinoceptor 1" GNA15
"ADP signalling through P2Y purinoceptor 1" GNA15
"ADP signalling through P2Y purinoceptor 1" PLA2G4A
"ADP signalling through P2Y purinoceptor 1" P2RY1
"ADP signalling through P2Y purinoceptor 1" P2RY1
"ADP signalling through P2Y purinoceptor 1" GNAQ
"ADP signalling through P2Y purinoceptor 1" GNAQ
"ADP signalling through P2Y purinoceptor 1" GNG4
"ADP signalling through P2Y purinoceptor 1" GNG4
"ADP signalling through P2Y purinoceptor 1" GNG10
"ADP signalling through P2Y purinoceptor 1" GNG10
"ADP signalling through P2Y purinoceptor 1" GNG2
"ADP signalling through P2Y purinoceptor 1" GNG2
"ADP signalling through P2Y purinoceptor 1" GNG11
"ADP signalling through P2Y purinoceptor 1" GNG11
"ADP signalling through P2Y purinoceptor 1" GNB1
"ADP signalling through P2Y purinoceptor 1" GNB1
"ADP signalling through P2Y purinoceptor 1" GNB2
"ADP signalling through P2Y purinoceptor 1" GNB2
"ADP signalling through P2Y purinoceptor 1" GNGT1
"ADP signalling through P2Y purinoceptor 1" GNGT1
"ADP signalling through P2Y purinoceptor 1" GNG3
"ADP signalling through P2Y purinoceptor 1" GNG3
"ADP signalling through P2Y purinoceptor 1" GNG5
"ADP signalling through P2Y purinoceptor 1" GNG5
"ADP signalling through P2Y purinoceptor 1" MAPK14
"ADP signalling through P2Y purinoceptor 1" GNB4
"ADP signalling through P2Y purinoceptor 1" GNB4
"ADP signalling through P2Y purinoceptor 1" GNG13
"ADP signalling through P2Y purinoceptor 1" GNG13
"ADP signalling through P2Y purinoceptor 1" GNG12
"ADP signalling through P2Y purinoceptor 1" GNG12
"ADP signalling through P2Y purinoceptor 1" GNG8
"ADP signalling through P2Y purinoceptor 1" GNG8
"ADP signalling through P2Y purinoceptor 12" CHEBI:17552
"ADP signalling through P2Y purinoceptor 12" CHEBI:37565
"ADP signalling through P2Y purinoceptor 12" CHEBI:37941
"ADP signalling through P2Y purinoceptor 12" CHEBI:456216
"ADP signalling through P2Y purinoceptor 12" CHEBI:58189
"ADP signalling through P2Y purinoceptor 12" CHEBI:68558
"ADP signalling through P2Y purinoceptor 12" CHEBI:87715
"ADP signalling through P2Y purinoceptor 12" CHEBI:90841
"ADP signalling through P2Y purinoceptor 12" CHEBI:9588
"ADP signalling through P2Y purinoceptor 12" GNAT3
"ADP signalling through P2Y purinoceptor 12" GNGT2
"ADP signalling through P2Y purinoceptor 12" GNB5
"ADP signalling through P2Y purinoceptor 12" GNG7
"ADP signalling through P2Y purinoceptor 12" GNAI2
"ADP signalling through P2Y purinoceptor 12" GNAI3
"ADP signalling through P2Y purinoceptor 12" GNB3
"ADP signalling through P2Y purinoceptor 12" GNG4
"ADP signalling through P2Y purinoceptor 12" GNG10
"ADP signalling through P2Y purinoceptor 12" GNG2
"ADP signalling through P2Y purinoceptor 12" GNG11
"ADP signalling through P2Y purinoceptor 12" GNB1
"ADP signalling through P2Y purinoceptor 12" GNB2
"ADP signalling through P2Y purinoceptor 12" GNAI1
"ADP signalling through P2Y purinoceptor 12" GNGT1
"ADP signalling through P2Y purinoceptor 12" GNG3
"ADP signalling through P2Y purinoceptor 12" GNG5
"ADP signalling through P2Y purinoceptor 12" P2RY12
"ADP signalling through P2Y purinoceptor 12" GNB4
"ADP signalling through P2Y purinoceptor 12" GNG13
"ADP signalling through P2Y purinoceptor 12" GNG12
"ADP signalling through P2Y purinoceptor 12" GNG8
"AKT phosphorylates targets in the cytosol" CHEBI:30616
"AKT phosphorylates targets in the cytosol" CHEBI:30616
"AKT phosphorylates targets in the cytosol" CHEBI:456216
"AKT phosphorylates targets in the cytosol" CHEBI:456216
"AKT phosphorylates targets in the cytosol" CHUK
"AKT phosphorylates targets in the cytosol" AKT1
"AKT phosphorylates targets in the cytosol" AKT1
"AKT phosphorylates targets in the cytosol" AKT2
"AKT phosphorylates targets in the cytosol" AKT2
"AKT phosphorylates targets in the cytosol" CDKN1A
"AKT phosphorylates targets in the cytosol" CDKN1B
"AKT phosphorylates targets in the cytosol" TSC2
"AKT phosphorylates targets in the cytosol" GSK3A
"AKT phosphorylates targets in the cytosol" GSK3B
"AKT phosphorylates targets in the cytosol" CASP9
"AKT phosphorylates targets in the cytosol" MDM2
"AKT phosphorylates targets in the cytosol" BAD
"AKT phosphorylates targets in the cytosol" AKT1S1
"AKT phosphorylates targets in the cytosol" MKRN1
"AKT phosphorylates targets in the cytosol" AKT3
"AKT phosphorylates targets in the cytosol" AKT3
"AKT phosphorylates targets in the nucleus" CHEBI:30616
"AKT phosphorylates targets in the nucleus" CHEBI:456216
"AKT phosphorylates targets in the nucleus" FOXO6
"AKT phosphorylates targets in the nucleus" FOXO3
"AKT phosphorylates targets in the nucleus" CREB1
"AKT phosphorylates targets in the nucleus" NR4A1
"AKT phosphorylates targets in the nucleus" AKT1
"AKT phosphorylates targets in the nucleus" AKT2
"AKT phosphorylates targets in the nucleus" FOXO4
"AKT phosphorylates targets in the nucleus" FOXO1
"AKT phosphorylates targets in the nucleus" RPS6KB2
"AKT phosphorylates targets in the nucleus" AKT3
"AKT-mediated inactivation of FOXO1A" CHEBI:30616
"AKT-mediated inactivation of FOXO1A" CHEBI:456216
"AKT-mediated inactivation of FOXO1A" AKT1
"AKT-mediated inactivation of FOXO1A" AKT2
"AKT-mediated inactivation of FOXO1A" FOXO1
"AKT-mediated inactivation of FOXO1A" AKT3
"ALK mutants bind TKIs" CHEBI:167650
"ALK mutants bind TKIs" CHEBI:167653
"ALK mutants bind TKIs" CHEBI:91338
"ALK mutants bind TKIs" HIP1
"ALK mutants bind TKIs" STRN
"ALK mutants bind TKIs" PPM1B
"ALK mutants bind TKIs" FN1
"ALK mutants bind TKIs" NPM1
"ALK mutants bind TKIs" PRKAR1A
"ALK mutants bind TKIs" CLTC
"ALK mutants bind TKIs" BCL11A
"ALK mutants bind TKIs" EML4
"ALK mutants bind TKIs" BIRC6
"ALK mutants bind TKIs" EIF2AK3
"ALK mutants bind TKIs" ALK
"ALKBH2 mediated reversal of alkylation damage" CHEBI:15343
"ALKBH2 mediated reversal of alkylation damage" CHEBI:15379
"ALKBH2 mediated reversal of alkylation damage" CHEBI:16526
"ALKBH2 mediated reversal of alkylation damage" CHEBI:16810
"ALKBH2 mediated reversal of alkylation damage" CHEBI:16842
"ALKBH2 mediated reversal of alkylation damage" CHEBI:16991
"ALKBH2 mediated reversal of alkylation damage" CHEBI:29033
"ALKBH2 mediated reversal of alkylation damage" CHEBI:30031
"ALKBH2 mediated reversal of alkylation damage" ALKBH2
"ALKBH3 mediated reversal of alkylation damage" CHEBI:15343
"ALKBH3 mediated reversal of alkylation damage" CHEBI:15379
"ALKBH3 mediated reversal of alkylation damage" CHEBI:16526
"ALKBH3 mediated reversal of alkylation damage" CHEBI:16810
"ALKBH3 mediated reversal of alkylation damage" CHEBI:16842
"ALKBH3 mediated reversal of alkylation damage" CHEBI:16991
"ALKBH3 mediated reversal of alkylation damage" CHEBI:29033
"ALKBH3 mediated reversal of alkylation damage" CHEBI:30031
"ALKBH3 mediated reversal of alkylation damage" ASCC3
"ALKBH3 mediated reversal of alkylation damage" ASCC1
"ALKBH3 mediated reversal of alkylation damage" ALKBH3
"ALKBH3 mediated reversal of alkylation damage" ASCC2
"AMPK inhibits chREBP transcriptional activation activity" CHEBI:28868
"AMPK inhibits chREBP transcriptional activation activity" CHEBI:30616
"AMPK inhibits chREBP transcriptional activation activity" CHEBI:456215
"AMPK inhibits chREBP transcriptional activation activity" CHEBI:456215
"AMPK inhibits chREBP transcriptional activation activity" CHEBI:456216
"AMPK inhibits chREBP transcriptional activation activity" PRKAB2
"AMPK inhibits chREBP transcriptional activation activity" PRKAB2
"AMPK inhibits chREBP transcriptional activation activity" PRKAA2
"AMPK inhibits chREBP transcriptional activation activity" PRKAA2
"AMPK inhibits chREBP transcriptional activation activity" STK11
"AMPK inhibits chREBP transcriptional activation activity" ADIPOQ
"AMPK inhibits chREBP transcriptional activation activity" ADIPOQ
"AMPK inhibits chREBP transcriptional activation activity" ADIPOR2
"AMPK inhibits chREBP transcriptional activation activity" ADIPOR2
"AMPK inhibits chREBP transcriptional activation activity" ADIPOR1
"AMPK inhibits chREBP transcriptional activation activity" ADIPOR1
"AMPK inhibits chREBP transcriptional activation activity" MLXIPL
"AMPK inhibits chREBP transcriptional activation activity" PRKAG2
"AMPK inhibits chREBP transcriptional activation activity" PRKAG2
"APC truncation mutants are not K63 polyubiquitinated" APC
"APC truncation mutants have impaired AXIN binding" AXIN1
"APC truncation mutants have impaired AXIN binding" APC
"APC truncation mutants have impaired AXIN binding" PPP2R1A
"APC truncation mutants have impaired AXIN binding" PPP2R1B
"APC truncation mutants have impaired AXIN binding" CSNK1A1
"APC truncation mutants have impaired AXIN binding" GSK3B
"APC truncation mutants have impaired AXIN binding" PPP2CB
"APC truncation mutants have impaired AXIN binding" PPP2CA
"APC truncation mutants have impaired AXIN binding" PPP2R5C
"APC truncation mutants have impaired AXIN binding" PPP2R5D
"APC truncation mutants have impaired AXIN binding" PPP2R5A
"APC truncation mutants have impaired AXIN binding" PPP2R5B
"APC truncation mutants have impaired AXIN binding" PPP2R5E
"APC truncation mutants have impaired AXIN binding" AMER1
"APC-Cdc20 mediated degradation of Nek2A" UBE2C
"APC-Cdc20 mediated degradation of Nek2A" BUB3
"APC-Cdc20 mediated degradation of Nek2A" BUB1B
"APC-Cdc20 mediated degradation of Nek2A" UBB
"APC-Cdc20 mediated degradation of Nek2A" UBC
"APC-Cdc20 mediated degradation of Nek2A" CDC27
"APC-Cdc20 mediated degradation of Nek2A" UBE2D1
"APC-Cdc20 mediated degradation of Nek2A" NEK2
"APC-Cdc20 mediated degradation of Nek2A" UBE2E1
"APC-Cdc20 mediated degradation of Nek2A" ANAPC15
"APC-Cdc20 mediated degradation of Nek2A" RPS27A
"APC-Cdc20 mediated degradation of Nek2A" UBA52
"APC-Cdc20 mediated degradation of Nek2A" CDC20
"APC-Cdc20 mediated degradation of Nek2A" CDC16
"APC-Cdc20 mediated degradation of Nek2A" MAD2L1
"APC-Cdc20 mediated degradation of Nek2A" UBE2S
"APC-Cdc20 mediated degradation of Nek2A" CDC26
"APC-Cdc20 mediated degradation of Nek2A" ANAPC16
"APC-Cdc20 mediated degradation of Nek2A" ANAPC1
"APC-Cdc20 mediated degradation of Nek2A" ANAPC11
"APC-Cdc20 mediated degradation of Nek2A" CDC23
"APC-Cdc20 mediated degradation of Nek2A" ANAPC7
"APC-Cdc20 mediated degradation of Nek2A" ANAPC5
"APC-Cdc20 mediated degradation of Nek2A" ANAPC4
"APC-Cdc20 mediated degradation of Nek2A" ANAPC2
"APC-Cdc20 mediated degradation of Nek2A" ANAPC10
"APC/C:Cdc20 mediated degradation of Cyclin B" UBE2C
"APC/C:Cdc20 mediated degradation of Cyclin B" CDK1
"APC/C:Cdc20 mediated degradation of Cyclin B" UBB
"APC/C:Cdc20 mediated degradation of Cyclin B" UBC
"APC/C:Cdc20 mediated degradation of Cyclin B" CCNB1
"APC/C:Cdc20 mediated degradation of Cyclin B" CDC27
"APC/C:Cdc20 mediated degradation of Cyclin B" UBE2D1
"APC/C:Cdc20 mediated degradation of Cyclin B" UBE2E1
"APC/C:Cdc20 mediated degradation of Cyclin B" ANAPC15
"APC/C:Cdc20 mediated degradation of Cyclin B" RPS27A
"APC/C:Cdc20 mediated degradation of Cyclin B" UBA52
"APC/C:Cdc20 mediated degradation of Cyclin B" CDC20
"APC/C:Cdc20 mediated degradation of Cyclin B" CDC16
"APC/C:Cdc20 mediated degradation of Cyclin B" UBE2S
"APC/C:Cdc20 mediated degradation of Cyclin B" CDC26
"APC/C:Cdc20 mediated degradation of Cyclin B" ANAPC16
"APC/C:Cdc20 mediated degradation of Cyclin B" ANAPC1
"APC/C:Cdc20 mediated degradation of Cyclin B" ANAPC11
"APC/C:Cdc20 mediated degradation of Cyclin B" CDC23
"APC/C:Cdc20 mediated degradation of Cyclin B" ANAPC7
"APC/C:Cdc20 mediated degradation of Cyclin B" ANAPC5
"APC/C:Cdc20 mediated degradation of Cyclin B" ANAPC4
"APC/C:Cdc20 mediated degradation of Cyclin B" ANAPC2
"APC/C:Cdc20 mediated degradation of Cyclin B" ANAPC10
"APC/C:Cdc20 mediated degradation of Securin" PSMB11
"APC/C:Cdc20 mediated degradation of Securin" PSMD11
"APC/C:Cdc20 mediated degradation of Securin" PSMD12
"APC/C:Cdc20 mediated degradation of Securin" PSMD9
"APC/C:Cdc20 mediated degradation of Securin" PSMD14
"APC/C:Cdc20 mediated degradation of Securin" UBE2C
"APC/C:Cdc20 mediated degradation of Securin" PSMA7
"APC/C:Cdc20 mediated degradation of Securin" PSMD3
"APC/C:Cdc20 mediated degradation of Securin" PSMD10
"APC/C:Cdc20 mediated degradation of Securin" PTTG1
"APC/C:Cdc20 mediated degradation of Securin" UBB
"APC/C:Cdc20 mediated degradation of Securin" UBC
"APC/C:Cdc20 mediated degradation of Securin" PSMC3
"APC/C:Cdc20 mediated degradation of Securin" PSMB1
"APC/C:Cdc20 mediated degradation of Securin" PSMA1
"APC/C:Cdc20 mediated degradation of Securin" PSMA2
"APC/C:Cdc20 mediated degradation of Securin" PSMA3
"APC/C:Cdc20 mediated degradation of Securin" PSMA4
"APC/C:Cdc20 mediated degradation of Securin" PSMB8
"APC/C:Cdc20 mediated degradation of Securin" PSMB9
"APC/C:Cdc20 mediated degradation of Securin" PSMA5
